Season,SeasonType,Players,SeasonId,SeasonName,TeamId,TeamName
2006-07,Regular Season,"[{'Id': 101154, 'Name': 'Andray Blatche'}, {'Id': 1712, 'Name': 'Antawn Jamison'}, {'Id': 1498, 'Name': 'Antonio Daniels'}, {'Id': 2217, 'Name': 'Brendan Haywood'}, {'Id': 1916, 'Name': 'Calvin Booth'}, {'Id': 2406, 'Name': 'Caron Butler'}, {'Id': 2443, 'Name': 'Darius Songaila'}, {'Id': 2052, 'Name': 'DeShawn Stevenson'}, {'Id': 101182, 'Name': 'Donell Taylor'}, {'Id': 2041, 'Name': 'Etan Thomas'}, {'Id': 2240, 'Name': 'Gilbert Arenas'}, {'Id': 2591, 'Name': 'James Lang'}, {'Id': 2553, 'Name': 'Jarvis Hayes'}, {'Id': 1913, 'Name': 'Michael Ruffin'}, {'Id': 200837, 'Name': 'Mike Hall'}, {'Id': 2427, 'Name': 'Roger Mason Jr.'}]",2006,2006-07,1610612764,Capital Bullets
2006-07,Regular Season,"[{'Id': 200747, 'Name': 'Adam Morrison'}, {'Id': 101187, 'Name': 'Alan Anderson'}, {'Id': 1510, 'Name': 'Brevin Knight'}, {'Id': 1507, 'Name': 'Derek Anderson'}, {'Id': 2731, 'Name': 'Emeka Okafor'}, {'Id': 677, 'Name': 'Eric Williams'}, {'Id': 2222, 'Name': 'Gerald Wallace'}, {'Id': 2063, 'Name': 'Jake Voskuhl'}, {'Id': 976, 'Name': 'Jeff McInnis'}, {'Id': 2679, 'Name': 'Matt Carroll'}, {'Id': 970, 'Name': 'Othella Harrington'}, {'Id': 2056, 'Name': 'Primoz Brezec'}, {'Id': 101109, 'Name': 'Raymond Felton'}, {'Id': 200797, 'Name': 'Ryan Hollins'}, {'Id': 101118, 'Name': 'Sean May'}, {'Id': 200835, 'Name': 'Walter Herrmann'}]",2006,2006-07,1610612766,Charlotte Bobcats
2006-07,Regular Season,"[{'Id': 200747, 'Name': 'Adam Morrison'}, {'Id': 101187, 'Name': 'Alan Anderson'}, {'Id': 1510, 'Name': 'Brevin Knight'}, {'Id': 1507, 'Name': 'Derek Anderson'}, {'Id': 2731, 'Name': 'Emeka Okafor'}, {'Id': 677, 'Name': 'Eric Williams'}, {'Id': 2222, 'Name': 'Gerald Wallace'}, {'Id': 2063, 'Name': 'Jake Voskuhl'}, {'Id': 976, 'Name': 'Jeff McInnis'}, {'Id': 2679, 'Name': 'Matt Carroll'}, {'Id': 970, 'Name': 'Othella Harrington'}, {'Id': 2056, 'Name': 'Primoz Brezec'}, {'Id': 101109, 'Name': 'Raymond Felton'}, {'Id': 200797, 'Name': 'Ryan Hollins'}, {'Id': 101118, 'Name': 'Sean May'}, {'Id': 200835, 'Name': 'Walter Herrmann'}]",2006,2006-07,1610612766,Charlotte Hornets
2006-07,Playoffs,"[{'Id': 1559, 'Name': 'Adrian Griffin'}, {'Id': 2804, 'Name': 'Andres Nocioni'}, {'Id': 2732, 'Name': 'Ben Gordon'}, {'Id': 1112, 'Name': 'Ben Wallace'}, {'Id': 2768, 'Name': 'Chris Duhon'}, {'Id': 2550, 'Name': 'Kirk Hinrich'}, {'Id': 2736, 'Name': 'Luol Deng'}, {'Id': 2124, 'Name': 'Malik Allen'}, {'Id': 2552, 'Name': 'Michael Sweetney'}, {'Id': 136, 'Name': 'P.J. Brown'}, {'Id': 200757, 'Name': 'Thabo Sefolosha'}, {'Id': 200748, 'Name': 'Tyrus Thomas'}]",2006,2006-07,1610612741,Chicago Bulls
2006-07,Regular Season,"[{'Id': 1559, 'Name': 'Adrian Griffin'}, {'Id': 2857, 'Name': 'Andre Barrett'}, {'Id': 2804, 'Name': 'Andres Nocioni'}, {'Id': 2732, 'Name': 'Ben Gordon'}, {'Id': 1112, 'Name': 'Ben Wallace'}, {'Id': 2768, 'Name': 'Chris Duhon'}, {'Id': 2550, 'Name': 'Kirk Hinrich'}, {'Id': 2736, 'Name': 'Luol Deng'}, {'Id': 2124, 'Name': 'Malik Allen'}, {'Id': 2552, 'Name': 'Michael Sweetney'}, {'Id': 136, 'Name': 'P.J. Brown'}, {'Id': 200757, 'Name': 'Thabo Sefolosha'}, {'Id': 200748, 'Name': 'Tyrus Thomas'}, {'Id': 2751, 'Name': 'Viktor Khryapa'}]",2006,2006-07,1610612741,Chicago Bulls
2006-07,Playoffs,"[{'Id': 101154, 'Name': 'Andray Blatche'}, {'Id': 1712, 'Name': 'Antawn Jamison'}, {'Id': 1498, 'Name': 'Antonio Daniels'}, {'Id': 2217, 'Name': 'Brendan Haywood'}, {'Id': 1916, 'Name': 'Calvin Booth'}, {'Id': 2443, 'Name': 'Darius Songaila'}, {'Id': 2052, 'Name': 'DeShawn Stevenson'}, {'Id': 101182, 'Name': 'Donell Taylor'}, {'Id': 2041, 'Name': 'Etan Thomas'}, {'Id': 2553, 'Name': 'Jarvis Hayes'}, {'Id': 1913, 'Name': 'Michael Ruffin'}, {'Id': 2427, 'Name': 'Roger Mason Jr.'}]",2006,2006-07,1610612764,Chicago Packers
2006-07,Regular Season,"[{'Id': 101154, 'Name': 'Andray Blatche'}, {'Id': 1712, 'Name': 'Antawn Jamison'}, {'Id': 1498, 'Name': 'Antonio Daniels'}, {'Id': 2217, 'Name': 'Brendan Haywood'}, {'Id': 1916, 'Name': 'Calvin Booth'}, {'Id': 2406, 'Name': 'Caron Butler'}, {'Id': 2443, 'Name': 'Darius Songaila'}, {'Id': 2052, 'Name': 'DeShawn Stevenson'}, {'Id': 101182, 'Name': 'Donell Taylor'}, {'Id': 2041, 'Name': 'Etan Thomas'}, {'Id': 2240, 'Name': 'Gilbert Arenas'}, {'Id': 2591, 'Name': 'James Lang'}, {'Id': 2553, 'Name': 'Jarvis Hayes'}, {'Id': 1913, 'Name': 'Michael Ruffin'}, {'Id': 200837, 'Name': 'Mike Hall'}, {'Id': 2427, 'Name': 'Roger Mason Jr.'}]",2006,2006-07,1610612764,Chicago Packers
2006-07,Playoffs,"[{'Id': 101154, 'Name': 'Andray Blatche'}, {'Id': 1712, 'Name': 'Antawn Jamison'}, {'Id': 1498, 'Name': 'Antonio Daniels'}, {'Id': 2217, 'Name': 'Brendan Haywood'}, {'Id': 1916, 'Name': 'Calvin Booth'}, {'Id': 2443, 'Name': 'Darius Songaila'}, {'Id': 2052, 'Name': 'DeShawn Stevenson'}, {'Id': 101182, 'Name': 'Donell Taylor'}, {'Id': 2041, 'Name': 'Etan Thomas'}, {'Id': 2553, 'Name': 'Jarvis Hayes'}, {'Id': 1913, 'Name': 'Michael Ruffin'}, {'Id': 2427, 'Name': 'Roger Mason Jr.'}]",2006,2006-07,1610612764,Chicago Zephyrs
2006-07,Regular Season,"[{'Id': 101154, 'Name': 'Andray Blatche'}, {'Id': 1712, 'Name': 'Antawn Jamison'}, {'Id': 1498, 'Name': 'Antonio Daniels'}, {'Id': 2217, 'Name': 'Brendan Haywood'}, {'Id': 1916, 'Name': 'Calvin Booth'}, {'Id': 2406, 'Name': 'Caron Butler'}, {'Id': 2443, 'Name': 'Darius Songaila'}, {'Id': 2052, 'Name': 'DeShawn Stevenson'}, {'Id': 101182, 'Name': 'Donell Taylor'}, {'Id': 2041, 'Name': 'Etan Thomas'}, {'Id': 2240, 'Name': 'Gilbert Arenas'}, {'Id': 2591, 'Name': 'James Lang'}, {'Id': 2553, 'Name': 'Jarvis Hayes'}, {'Id': 1913, 'Name': 'Michael Ruffin'}, {'Id': 200837, 'Name': 'Mike Hall'}, {'Id': 2427, 'Name': 'Roger Mason Jr.'}]",2006,2006-07,1610612764,Chicago Zephyrs
2006-07,Regular Season,"[{'Id': 1802, 'Name': 'Brad Miller'}, {'Id': 722, 'Name': 'Corliss Williamson'}, {'Id': 101128, 'Name': 'Francisco Garcia'}, {'Id': 2422, 'Name': 'John Salmons'}, {'Id': 200818, 'Name': 'Justin Williams'}, {'Id': 1903, 'Name': 'Kenny Thomas'}, {'Id': 2755, 'Name': 'Kevin Martin'}, {'Id': 1508, 'Name': 'Maurice Taylor'}, {'Id': 1897, 'Name': 'Metta World Peace'}, {'Id': 1710, 'Name': 'Mike Bibby'}, {'Id': 200763, 'Name': 'Quincy Douby'}, {'Id': 101179, 'Name': 'Ronnie Price'}, {'Id': 949, 'Name': 'Shareef Abdur-Rahim'}, {'Id': 958, 'Name': 'Vitaly Potapenko'}]",2006,2006-07,1610612758,Cincinnati Royals
2006-07,Playoffs,"[{'Id': 2760, 'Name': 'Anderson Varejao'}, {'Id': 1800, 'Name': 'Damon Jones'}, {'Id': 200789, 'Name': 'Daniel Gibson'}, {'Id': 923, 'Name': 'Donyell Marshall'}, {'Id': 2400, 'Name': 'Drew Gooden'}, {'Id': 727, 'Name': 'Eric Snow'}, {'Id': 1956, 'Name': 'Ira Newble'}, {'Id': 1716, 'Name': 'Larry Hughes'}, {'Id': 2544, 'Name': 'LeBron James'}, {'Id': 2562, 'Name': 'Sasha Pavlovic'}, {'Id': 1513, 'Name': 'Scot Pollard'}, {'Id': 980, 'Name': 'Zydrunas Ilgauskas'}]",2006,2006-07,1610612739,Cleveland Cavaliers
2006-07,Regular Season,"[{'Id': 2760, 'Name': 'Anderson Varejao'}, {'Id': 1800, 'Name': 'Damon Jones'}, {'Id': 200789, 'Name': 'Daniel Gibson'}, {'Id': 133, 'Name': 'David Wesley'}, {'Id': 923, 'Name': 'Donyell Marshall'}, {'Id': 2400, 'Name': 'Drew Gooden'}, {'Id': 101204, 'Name': 'Dwayne Jones'}, {'Id': 727, 'Name': 'Eric Snow'}, {'Id': 1956, 'Name': 'Ira Newble'}, {'Id': 1716, 'Name': 'Larry Hughes'}, {'Id': 2544, 'Name': 'LeBron James'}, {'Id': 2562, 'Name': 'Sasha Pavlovic'}, {'Id': 1513, 'Name': 'Scot Pollard'}, {'Id': 200769, 'Name': 'Shannon Brown'}, {'Id': 980, 'Name': 'Zydrunas Ilgauskas'}]",2006,2006-07,1610612739,Cleveland Cavaliers
2006-07,Playoffs,"[{'Id': 1506, 'Name': 'Austin Croshere'}, {'Id': 2205, 'Name': 'DeSagana Diop'}, {'Id': 1904, 'Name': 'Devean George'}, {'Id': 2734, 'Name': 'Devin Harris'}, {'Id': 1717, 'Name': 'Dirk Nowitzki'}, {'Id': 956, 'Name': 'Erick Dampier'}, {'Id': 1761, 'Name': 'Greg Buckner'}, {'Id': 200826, 'Name': 'J.J. Barea'}, {'Id': 1891, 'Name': 'Jason Terry'}, {'Id': 711, 'Name': 'Jerry Stackhouse'}, {'Id': 2572, 'Name': 'Josh Howard'}, {'Id': 200772, 'Name': 'Maurice Ager'}]",2006,2006-07,1610612742,Dallas Mavericks
2006-07,Regular Season,"[{'Id': 1506, 'Name': 'Austin Croshere'}, {'Id': 2205, 'Name': 'DeSagana Diop'}, {'Id': 1904, 'Name': 'Devean George'}, {'Id': 2734, 'Name': 'Devin Harris'}, {'Id': 1717, 'Name': 'Dirk Nowitzki'}, {'Id': 2788, 'Name': 'DJ Mbenga'}, {'Id': 956, 'Name': 'Erick Dampier'}, {'Id': 1761, 'Name': 'Greg Buckner'}, {'Id': 200826, 'Name': 'J.J. Barea'}, {'Id': 1891, 'Name': 'Jason Terry'}, {'Id': 711, 'Name': 'Jerry Stackhouse'}, {'Id': 2572, 'Name': 'Josh Howard'}, {'Id': 788, 'Name': 'Kevin Willis'}, {'Id': 200772, 'Name': 'Maurice Ager'}, {'Id': 200822, 'Name': 'Pops Mensah-Bonsu'}]",2006,2006-07,1610612742,Dallas Mavericks
2006-07,Playoffs,"[{'Id': 947, 'Name': 'Allen Iverson'}, {'Id': 1853, 'Name': 'Anthony Carter'}, {'Id': 2546, 'Name': 'Carmelo Anthony'}, {'Id': 2059, 'Name': 'Eduardo Najera'}, {'Id': 2747, 'Name': 'JR Smith'}, {'Id': 101132, 'Name': 'Linas Kleiza'}, {'Id': 948, 'Name': 'Marcus Camby'}, {'Id': 2403, 'Name': 'Nene'}, {'Id': 2581, 'Name': 'Steve Blake'}, {'Id': 200821, 'Name': 'Yakhouba Diawara'}]",2006,2006-07,1610612743,Denver Nuggets
2006-07,Regular Season,"[{'Id': 947, 'Name': 'Allen Iverson'}, {'Id': 1853, 'Name': 'Anthony Carter'}, {'Id': 2546, 'Name': 'Carmelo Anthony'}, {'Id': 2035, 'Name': 'DerMarr Johnson'}, {'Id': 2059, 'Name': 'Eduardo Najera'}, {'Id': 2441, 'Name': 'Jamal Sampson'}, {'Id': 2747, 'Name': 'JR Smith'}, {'Id': 2030, 'Name': 'Kenyon Martin'}, {'Id': 101132, 'Name': 'Linas Kleiza'}, {'Id': 948, 'Name': 'Marcus Camby'}, {'Id': 2403, 'Name': 'Nene'}, {'Id': 2501, 'Name': 'Reggie Evans'}, {'Id': 2581, 'Name': 'Steve Blake'}, {'Id': 200821, 'Name': 'Yakhouba Diawara'}]",2006,2006-07,1610612743,Denver Nuggets
2006-07,Playoffs,"[{'Id': 686, 'Name': 'Antonio McDyess'}, {'Id': 2568, 'Name': 'Carlos Delfino'}, {'Id': 1497, 'Name': 'Chauncey Billups'}, {'Id': 185, 'Name': 'Chris Webber'}, {'Id': 905, 'Name': 'Dale Davis'}, {'Id': 2436, 'Name': 'Flip Murray'}, {'Id': 101131, 'Name': 'Jason Maxiell'}, {'Id': 283, 'Name': 'Lindsey Hunter'}, {'Id': 1737, 'Name': 'Nazr Mohammed'}, {'Id': 739, 'Name': 'Rasheed Wallace'}, {'Id': 1888, 'Name': 'Richard Hamilton'}, {'Id': 2419, 'Name': 'Tayshaun Prince'}]",2006,2006-07,1610612765,Detroit Pistons
2006-07,Regular Season,"[{'Id': 101161, 'Name': 'Amir Johnson'}, {'Id': 686, 'Name': 'Antonio McDyess'}, {'Id': 2568, 'Name': 'Carlos Delfino'}, {'Id': 1497, 'Name': 'Chauncey Billups'}, {'Id': 185, 'Name': 'Chris Webber'}, {'Id': 905, 'Name': 'Dale Davis'}, {'Id': 2436, 'Name': 'Flip Murray'}, {'Id': 101131, 'Name': 'Jason Maxiell'}, {'Id': 283, 'Name': 'Lindsey Hunter'}, {'Id': 1737, 'Name': 'Nazr Mohammed'}, {'Id': 739, 'Name': 'Rasheed Wallace'}, {'Id': 1888, 'Name': 'Richard Hamilton'}, {'Id': 2648, 'Name': 'Ronald Dupree'}, {'Id': 2419, 'Name': 'Tayshaun Prince'}, {'Id': 200807, 'Name': 'Will Blalock'}]",2006,2006-07,1610612765,Detroit Pistons
2006-07,Playoffs,"[{'Id': 686, 'Name': 'Antonio McDyess'}, {'Id': 2568, 'Name': 'Carlos Delfino'}, {'Id': 1497, 'Name': 'Chauncey Billups'}, {'Id': 185, 'Name': 'Chris Webber'}, {'Id': 905, 'Name': 'Dale Davis'}, {'Id': 2436, 'Name': 'Flip Murray'}, {'Id': 101131, 'Name': 'Jason Maxiell'}, {'Id': 283, 'Name': 'Lindsey Hunter'}, {'Id': 1737, 'Name': 'Nazr Mohammed'}, {'Id': 739, 'Name': 'Rasheed Wallace'}, {'Id': 1888, 'Name': 'Richard Hamilton'}, {'Id': 2419, 'Name': 'Tayshaun Prince'}]",2006,2006-07,1610612765,Fort Wayne Pistons
2006-07,Regular Season,"[{'Id': 101161, 'Name': 'Amir Johnson'}, {'Id': 686, 'Name': 'Antonio McDyess'}, {'Id': 2568, 'Name': 'Carlos Delfino'}, {'Id': 1497, 'Name': 'Chauncey Billups'}, {'Id': 185, 'Name': 'Chris Webber'}, {'Id': 905, 'Name': 'Dale Davis'}, {'Id': 2436, 'Name': 'Flip Murray'}, {'Id': 101131, 'Name': 'Jason Maxiell'}, {'Id': 283, 'Name': 'Lindsey Hunter'}, {'Id': 1737, 'Name': 'Nazr Mohammed'}, {'Id': 739, 'Name': 'Rasheed Wallace'}, {'Id': 1888, 'Name': 'Richard Hamilton'}, {'Id': 2648, 'Name': 'Ronald Dupree'}, {'Id': 2419, 'Name': 'Tayshaun Prince'}, {'Id': 200807, 'Name': 'Will Blalock'}]",2006,2006-07,1610612765,Fort Wayne Pistons
2006-07,Playoffs,"[{'Id': 1502, 'Name': 'Adonal Foyle'}, {'Id': 1733, 'Name': 'Al Harrington'}, {'Id': 2740, 'Name': 'Andris Biedrins'}, {'Id': 1884, 'Name': 'Baron Davis'}, {'Id': 2202, 'Name': 'Jason Richardson'}, {'Id': 2694, 'Name': 'Josh Powell'}, {'Id': 101235, 'Name': 'Kelenna Azubuike'}, {'Id': 2440, 'Name': 'Matt Barnes'}, {'Id': 2554, 'Name': 'Mickael Pietrus'}, {'Id': 101145, 'Name': 'Monta Ellis'}, {'Id': 101180, 'Name': 'Sarunas Jasikevicius'}, {'Id': 1536, 'Name': 'Stephen Jackson'}]",2006,2006-07,1610612744,Golden State Warriors
2006-07,Regular Season,"[{'Id': 1502, 'Name': 'Adonal Foyle'}, {'Id': 1733, 'Name': 'Al Harrington'}, {'Id': 2740, 'Name': 'Andris Biedrins'}, {'Id': 101194, 'Name': 'Anthony Roberson'}, {'Id': 1884, 'Name': 'Baron Davis'}, {'Id': 2402, 'Name': 'Dajuan Wagner'}, {'Id': 2202, 'Name': 'Jason Richardson'}, {'Id': 2694, 'Name': 'Josh Powell'}, {'Id': 101235, 'Name': 'Kelenna Azubuike'}, {'Id': 2440, 'Name': 'Matt Barnes'}, {'Id': 2554, 'Name': 'Mickael Pietrus'}, {'Id': 101145, 'Name': 'Monta Ellis'}, {'Id': 200753, 'Name': ""Patrick O'Bryant""}, {'Id': 200970, 'Name': 'Renaldo Major'}, {'Id': 101180, 'Name': 'Sarunas Jasikevicius'}, {'Id': 1536, 'Name': 'Stephen Jackson'}]",2006,2006-07,1610612744,Golden State Warriors
2006-07,Playoffs,"[{'Id': 1502, 'Name': 'Adonal Foyle'}, {'Id': 1733, 'Name': 'Al Harrington'}, {'Id': 2740, 'Name': 'Andris Biedrins'}, {'Id': 1884, 'Name': 'Baron Davis'}, {'Id': 2202, 'Name': 'Jason Richardson'}, {'Id': 2694, 'Name': 'Josh Powell'}, {'Id': 101235, 'Name': 'Kelenna Azubuike'}, {'Id': 2440, 'Name': 'Matt Barnes'}, {'Id': 2554, 'Name': 'Mickael Pietrus'}, {'Id': 101145, 'Name': 'Monta Ellis'}, {'Id': 101180, 'Name': 'Sarunas Jasikevicius'}, {'Id': 1536, 'Name': 'Stephen Jackson'}]",2006,2006-07,1610612744,Golden State Warriors
2006-07,Regular Season,"[{'Id': 1502, 'Name': 'Adonal Foyle'}, {'Id': 1733, 'Name': 'Al Harrington'}, {'Id': 2740, 'Name': 'Andris Biedrins'}, {'Id': 101194, 'Name': 'Anthony Roberson'}, {'Id': 1884, 'Name': 'Baron Davis'}, {'Id': 2402, 'Name': 'Dajuan Wagner'}, {'Id': 2202, 'Name': 'Jason Richardson'}, {'Id': 2694, 'Name': 'Josh Powell'}, {'Id': 101235, 'Name': 'Kelenna Azubuike'}, {'Id': 2440, 'Name': 'Matt Barnes'}, {'Id': 2554, 'Name': 'Mickael Pietrus'}, {'Id': 101145, 'Name': 'Monta Ellis'}, {'Id': 200753, 'Name': ""Patrick O'Bryant""}, {'Id': 200970, 'Name': 'Renaldo Major'}, {'Id': 101180, 'Name': 'Sarunas Jasikevicius'}, {'Id': 1536, 'Name': 'Stephen Jackson'}]",2006,2006-07,1610612744,Golden State Warriors
2006-07,Playoffs,"[{'Id': 101236, 'Name': 'Chuck Hayes'}, {'Id': 87, 'Name': 'Dikembe Mutombo'}, {'Id': 2054, 'Name': 'Jake Tsakalidis'}, {'Id': 101249, 'Name': 'John Lucas III'}, {'Id': 436, 'Name': 'Juwan Howard'}, {'Id': 2745, 'Name': 'Kirk Snyder'}, {'Id': 101129, 'Name': 'Luther Head'}, {'Id': 1747, 'Name': 'Rafer Alston'}, {'Id': 2203, 'Name': 'Shane Battier'}, {'Id': 1503, 'Name': 'Tracy McGrady'}, {'Id': 2779, 'Name': 'Vassilis Spanoulis'}, {'Id': 2397, 'Name': 'Yao Ming'}]",2006,2006-07,1610612745,Houston Rockets
2006-07,Regular Season,"[{'Id': 1719, 'Name': 'Bonzi Wells'}, {'Id': 101236, 'Name': 'Chuck Hayes'}, {'Id': 87, 'Name': 'Dikembe Mutombo'}, {'Id': 2054, 'Name': 'Jake Tsakalidis'}, {'Id': 101249, 'Name': 'John Lucas III'}, {'Id': 436, 'Name': 'Juwan Howard'}, {'Id': 2745, 'Name': 'Kirk Snyder'}, {'Id': 101129, 'Name': 'Luther Head'}, {'Id': 1747, 'Name': 'Rafer Alston'}, {'Id': 2203, 'Name': 'Shane Battier'}, {'Id': 200779, 'Name': 'Steve Novak'}, {'Id': 1503, 'Name': 'Tracy McGrady'}, {'Id': 2779, 'Name': 'Vassilis Spanoulis'}, {'Id': 2397, 'Name': 'Yao Ming'}]",2006,2006-07,1610612745,Houston Rockets
2006-07,Regular Season,"[{'Id': 101122, 'Name': 'Danny Granger'}, {'Id': 353, 'Name': 'Darrell Armstrong'}, {'Id': 2758, 'Name': 'David Harrison'}, {'Id': 101113, 'Name': 'Ike Diogu'}, {'Id': 2224, 'Name': 'Jamaal Tinsley'}, {'Id': 1902, 'Name': 'Jeff Foster'}, {'Id': 979, 'Name': ""Jermaine O'Neal""}, {'Id': 2693, 'Name': 'Keith McLeod'}, {'Id': 1766, 'Name': 'Maceo Baston'}, {'Id': 2605, 'Name': 'Marquis Daniels'}, {'Id': 2399, 'Name': 'Mike Dunleavy'}, {'Id': 101158, 'Name': 'Orien Greene'}, {'Id': 101185, 'Name': 'Rawle Marshall'}, {'Id': 200761, 'Name': 'Shawne Williams'}, {'Id': 2211, 'Name': 'Troy Murphy'}]",2006,2006-07,1610612754,Indiana Pacers
2006-07,Regular Season,"[{'Id': 1802, 'Name': 'Brad Miller'}, {'Id': 722, 'Name': 'Corliss Williamson'}, {'Id': 101128, 'Name': 'Francisco Garcia'}, {'Id': 2422, 'Name': 'John Salmons'}, {'Id': 200818, 'Name': 'Justin Williams'}, {'Id': 1903, 'Name': 'Kenny Thomas'}, {'Id': 2755, 'Name': 'Kevin Martin'}, {'Id': 1508, 'Name': 'Maurice Taylor'}, {'Id': 1897, 'Name': 'Metta World Peace'}, {'Id': 1710, 'Name': 'Mike Bibby'}, {'Id': 200763, 'Name': 'Quincy Douby'}, {'Id': 101179, 'Name': 'Ronnie Price'}, {'Id': 949, 'Name': 'Shareef Abdur-Rahim'}, {'Id': 958, 'Name': 'Vitaly Potapenko'}]",2006,2006-07,1610612758,Kansas City Kings
2006-07,Regular Season,"[{'Id': 1425, 'Name': 'Aaron Williams'}, {'Id': 1541, 'Name': 'Alvin Williams'}, {'Id': 2549, 'Name': 'Chris Kaman'}, {'Id': 1894, 'Name': 'Corey Maggette'}, {'Id': 1749, 'Name': 'Cuttino Mobley'}, {'Id': 101137, 'Name': 'Daniel Ewing'}, {'Id': 57, 'Name': 'Doug Christie'}, {'Id': 1882, 'Name': 'Elton Brand'}, {'Id': 101189, 'Name': 'James Singleton'}, {'Id': 2078, 'Name': 'Jason Hart'}, {'Id': 200781, 'Name': 'Paul Davis'}, {'Id': 2624, 'Name': 'Quinton Ross'}, {'Id': 208, 'Name': 'Sam Cassell'}, {'Id': 2733, 'Name': 'Shaun Livingston'}, {'Id': 1501, 'Name': 'Tim Thomas'}, {'Id': 101144, 'Name': 'Von Wafer'}, {'Id': 101215, 'Name': 'Will Conroy'}, {'Id': 101117, 'Name': 'Yaroslav Korolev'}]",2006,2006-07,1610612746,LA Clippers
2006-07,Playoffs,"[{'Id': 101115, 'Name': 'Andrew Bynum'}, {'Id': 2567, 'Name': 'Brian Cook'}, {'Id': 200770, 'Name': 'Jordan Farmar'}, {'Id': 977, 'Name': 'Kobe Bryant'}, {'Id': 2198, 'Name': 'Kwame Brown'}, {'Id': 1885, 'Name': 'Lamar Odom'}, {'Id': 2575, 'Name': 'Luke Walton'}, {'Id': 2230, 'Name': 'Maurice Evans'}, {'Id': 101142, 'Name': 'Ronny Turiaf'}, {'Id': 2756, 'Name': 'Sasha Vujacic'}, {'Id': 1742, 'Name': 'Shammond Williams'}, {'Id': 2470, 'Name': 'Smush Parker'}]",2006,2006-07,1610612747,Los Angeles Lakers
2006-07,Regular Season,"[{'Id': 243, 'Name': 'Aaron McKie'}, {'Id': 101115, 'Name': 'Andrew Bynum'}, {'Id': 2567, 'Name': 'Brian Cook'}, {'Id': 200770, 'Name': 'Jordan Farmar'}, {'Id': 977, 'Name': 'Kobe Bryant'}, {'Id': 2198, 'Name': 'Kwame Brown'}, {'Id': 1885, 'Name': 'Lamar Odom'}, {'Id': 2575, 'Name': 'Luke Walton'}, {'Id': 2230, 'Name': 'Maurice Evans'}, {'Id': 101142, 'Name': 'Ronny Turiaf'}, {'Id': 2756, 'Name': 'Sasha Vujacic'}, {'Id': 1742, 'Name': 'Shammond Williams'}, {'Id': 2470, 'Name': 'Smush Parker'}, {'Id': 2209, 'Name': 'Vladimir Radmanovic'}]",2006,2006-07,1610612747,Los Angeles Lakers
2006-07,Regular Season,"[{'Id': 200792, 'Name': 'Alexander Johnson'}, {'Id': 2073, 'Name': 'Brian Cardinal'}, {'Id': 1088, 'Name': 'Chucky Atkins'}, {'Id': 2563, 'Name': 'Dahntay Jones'}, {'Id': 757, 'Name': 'Damon Stoudamire'}, {'Id': 101124, 'Name': 'Hakim Warrick'}, {'Id': 2454, 'Name': 'Junior Harrington'}, {'Id': 200768, 'Name': 'Kyle Lowry'}, {'Id': 101160, 'Name': 'Lawrence Roberts'}, {'Id': 2034, 'Name': 'Mike Miller'}, {'Id': 2200, 'Name': 'Pau Gasol'}, {'Id': 200752, 'Name': 'Rudy Gay'}, {'Id': 1909, 'Name': 'Scott Padgett'}, {'Id': 2031, 'Name': 'Stromile Swift'}, {'Id': 200814, 'Name': 'Tarence Kinsey'}]",2006,2006-07,1610612763,Memphis Grizzlies
2006-07,Playoffs,"[{'Id': 297, 'Name': 'Alonzo Mourning'}, {'Id': 952, 'Name': 'Antoine Walker'}, {'Id': 2748, 'Name': 'Dorell Wright'}, {'Id': 2548, 'Name': 'Dwyane Wade'}, {'Id': 224, 'Name': 'Eddie Jones'}, {'Id': 56, 'Name': 'Gary Payton'}, {'Id': 1899, 'Name': 'James Posey'}, {'Id': 2574, 'Name': 'Jason Kapono'}, {'Id': 1715, 'Name': 'Jason Williams'}, {'Id': 1720, 'Name': 'Michael Doleac'}, {'Id': 406, 'Name': ""Shaquille O'Neal""}, {'Id': 2617, 'Name': 'Udonis Haslem'}]",2006,2006-07,1610612748,Miami Heat
2006-07,Regular Season,"[{'Id': 297, 'Name': 'Alonzo Mourning'}, {'Id': 952, 'Name': 'Antoine Walker'}, {'Id': 200809, 'Name': 'Chris Quinn'}, {'Id': 2748, 'Name': 'Dorell Wright'}, {'Id': 2548, 'Name': 'Dwyane Wade'}, {'Id': 2853, 'Name': 'Earl Barron'}, {'Id': 224, 'Name': 'Eddie Jones'}, {'Id': 56, 'Name': 'Gary Payton'}, {'Id': 1899, 'Name': 'James Posey'}, {'Id': 2574, 'Name': 'Jason Kapono'}, {'Id': 1715, 'Name': 'Jason Williams'}, {'Id': 1720, 'Name': 'Michael Doleac'}, {'Id': 200823, 'Name': 'Robert Hite'}, {'Id': 406, 'Name': ""Shaquille O'Neal""}, {'Id': 2617, 'Name': 'Udonis Haslem'}, {'Id': 101134, 'Name': 'Wayne Simien'}]",2006,2006-07,1610612748,Miami Heat
