http://example.org/nba/division_3,http://example.org/nba/divisionName,Northwest
http://example.org/nba/division_3,http://example.org/nba/divisionConference,http://example.org/nba/conference_2
http://example.org/nba/division_4,http://example.org/nba/divisionName,Pacific
http://example.org/nba/division_4,http://example.org/nba/divisionConference,http://example.org/nba/conference_2
http://example.org/nba/division_5,http://example.org/nba/divisionName,Southeast
http://example.org/nba/division_5,http://example.org/nba/divisionConference,http://example.org/nba/conference_1
http://example.org/nba/division_6,http://example.org/nba/divisionName,Southwest
http://example.org/nba/division_6,http://example.org/nba/divisionConference,http://example.org/nba/conference_2
http://example.org/nba/position_C,http://example.org/nba/positionName,Center
http://example.org/nba/position_C-F,http://example.org/nba/positionName,Center-Forward
http://example.org/nba/position_F,http://example.org/nba/positionName,Forward
http://example.org/nba/position_F-C,http://example.org/nba/positionName,Forward-Center
http://example.org/nba/position_F-G,http://example.org/nba/positionName,Forward-Guard
http://example.org/nba/position_G,http://example.org/nba/positionName,Guard
http://example.org/nba/position_G-F,http://example.org/nba/positionName,Guard-Forward
http://example.org/nba/season_1951,http://example.org/nba/seasonLabel,1951-52
http://example.org/nba/season_1952,http://example.org/nba/seasonLabel,1952-53
http://example.org/nba/season_1953,http://example.org/nba/seasonLabel,1953-54
http://example.org/nba/season_1954,http://example.org/nba/seasonLabel,1954-55
http://example.org/nba/season_1955,http://example.org/nba/seasonLabel,1955-56
http://example.org/nba/season_1956,http://example.org/nba/seasonLabel,1956-57
http://example.org/nba/season_1957,http://example.org/nba/seasonLabel,1957-58
http://example.org/nba/season_1958,http://example.org/nba/seasonLabel,1958-59
http://example.org/nba/season_1959,http://example.org/nba/seasonLabel,1959-60
http://example.org/nba/season_1960,http://example.org/nba/seasonLabel,1960-61
http://example.org/nba/season_1961,http://example.org/nba/seasonLabel,1961-62
http://example.org/nba/season_1962,http://example.org/nba/seasonLabel,1962-63
http://example.org/nba/season_1963,http://example.org/nba/seasonLabel,1963-64
http://example.org/nba/season_1964,http://example.org/nba/seasonLabel,1964-65
http://example.org/nba/season_1965,http://example.org/nba/seasonLabel,1965-66
http://example.org/nba/season_1966,http://example.org/nba/seasonLabel,1966-67
http://example.org/nba/season_1967,http://example.org/nba/seasonLabel,1967-68
http://example.org/nba/season_1968,http://example.org/nba/seasonLabel,1968-69
http://example.org/nba/season_1969,http://example.org/nba/seasonLabel,1969-70
http://example.org/nba/season_1970,http://example.org/nba/seasonLabel,1970-71
http://example.org/nba/season_1971,http://example.org/nba/seasonLabel,1971-72
http://example.org/nba/season_1972,http://example.org/nba/seasonLabel,1972-73
http://example.org/nba/season_1973,http://example.org/nba/seasonLabel,1973-74
http://example.org/nba/season_1974,http://example.org/nba/seasonLabel,1974-75
http://example.org/nba/season_1975,http://example.org/nba/seasonLabel,1975-76
http://example.org/nba/season_1976,http://example.org/nba/seasonLabel,1976-77
http://example.org/nba/season_1977,http://example.org/nba/seasonLabel,1977-78
http://example.org/nba/season_1978,http://example.org/nba/seasonLabel,1978-79
http://example.org/nba/season_1979,http://example.org/nba/seasonLabel,1979-80
http://example.org/nba/season_1980,http://example.org/nba/seasonLabel,1980-81
http://example.org/nba/season_1981,http://example.org/nba/seasonLabel,1981-82
http://example.org/nba/season_1982,http://example.org/nba/seasonLabel,1982-83
http://example.org/nba/season_1983,http://example.org/nba/seasonLabel,1983-84
http://example.org/nba/season_1984,http://example.org/nba/seasonLabel,1984-85
http://example.org/nba/season_1985,http://example.org/nba/seasonLabel,1985-86
http://example.org/nba/season_1986,http://example.org/nba/seasonLabel,1986-87
http://example.org/nba/season_1987,http://example.org/nba/seasonLabel,1987-88
http://example.org/nba/season_1988,http://example.org/nba/seasonLabel,1988-89
http://example.org/nba/season_1989,http://example.org/nba/seasonLabel,1989-90
